½Ã°£,¼¾¼­1,¼¾¼­2,¼¾¼­3,¼¾¼­4,¼¾¼­5,¼¾¼­6,¼¾¼­7,¼¾¼­8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,¼¾¼­1,¼¾¼­2,¼¾¼­3,¼¾¼­4,¼¾¼­5,¼¾¼­6,¼¾¼­7,¼¾¼­8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-07-31 17:40:22.908,2,2,1,0,2,0,0,0,-256,-562,-12403,3380,-4001,-879,0,1,0,2,1,0,1,2,345,823,-8144,-833,323,300
'2017-07-31 17:40:22.918,2,2,1,0,2,0,0,0,22,320,-16235,3367,-6146,-70,0,1,0,2,1,0,1,2,351,887,-8096,-658,457,336
'2017-07-31 17:40:22.928,2,2,0,0,2,0,0,0,-25,-1976,-12482,1483,-7905,-510,0,1,0,2,1,0,1,2,371,989,-8025,-415,565,356
'2017-07-31 17:40:22.938,2,2,0,0,2,0,0,0,-502,-52,-14090,949,-8769,-274,0,1,0,2,1,0,1,2,398,954,-8012,-70,655,371
'2017-07-31 17:40:22.948,2,2,0,0,2,0,0,0,106,-828,-13370,587,-10655,-256,0,1,0,2,1,0,1,1,428,772,-8008,210,675,389
'2017-07-31 17:40:22.958,2,2,0,0,2,0,0,0,-119,267,-12932,116,-12078,-424,0,1,0,2,1,0,1,1,522,845,-7992,340,645,339
'2017-07-31 17:40:22.968,2,2,0,0,2,0,0,0,-35,-280,-13454,-597,-13456,-512,0,1,0,2,1,0,1,1,495,716,-8054,416,701,403
'2017-07-31 17:40:22.978,2,2,0,0,2,0,0,0,97,88,-13694,-735,-15032,-667,0,1,0,2,1,0,1,1,507,681,-8050,450,737,401
'2017-07-31 17:40:22.988,2,2,0,0,2,0,0,0,11,769,-13723,-573,-16863,-859,0,1,0,1,1,0,1,1,489,688,-8080,450,758,402
'2017-07-31 17:40:22.998,2,2,0,0,2,0,0,0,-669,1369,-14281,246,-18978,-1253,0,1,0,1,2,0,1,1,515,672,-8076,500,832,402
'2017-07-31 17:40:23.008,2,2,0,0,2,0,0,0,334,1038,-16412,1815,-20895,-1690,1,1,0,1,2,0,1,1,524,694,-8060,554,944,378
'2017-07-31 17:40:23.018,2,2,0,0,2,0,0,0,-237,3149,-15381,2733,-22728,-1909,1,1,0,1,2,0,1,0,558,652,-8051,647,987,383
'2017-07-31 17:40:23.028,2,2,0,0,2,0,0,0,365,5174,-15401,3464,-24676,-3250,1,1,0,1,2,1,1,0,572,681,-8074,780,1038,385
'2017-07-31 17:40:23.038,2,2,0,0,2,0,0,0,-539,6039,-20413,5072,-25489,-4995,1,1,0,1,2,1,1,0,610,638,-8090,896,1066,410
'2017-07-31 17:40:23.048,2,2,0,0,2,0,0,0,-734,7766,-19899,5095,-27152,-7631,1,1,0,1,2,1,1,0,755,546,-8130,1017,1099,438
'2017-07-31 17:40:23.058,2,2,0,0,1,0,0,0,-4303,9437,-18251,2568,-30498,-8320,1,1,0,1,2,1,1,0,735,501,-8162,1043,1128,427
'2017-07-31 17:40:23.068,2,2,0,0,1,0,0,0,-5883,10912,-26986,-8162,-31361,-10052,1,2,0,0,2,1,1,0,732,379,-8156,994,1127,380
'2017-07-31 17:40:23.078,1,2,0,0,0,0,0,0,-5877,7564,-26261,-14008,-32020,-12146,1,2,0,0,2,1,1,0,679,507,-8239,890,1119,349
'2017-07-31 17:40:23.088,1,1,0,0,0,0,0,0,1588,7576,-29681,-15641,-31255,-14342,1,2,0,0,2,1,1,0,716,443,-8235,908,1243,347
'2017-07-31 17:40:23.098,0,1,0,0,0,0,0,0,11378,7730,-26340,-12303,-29495,-17598,1,2,0,0,2,1,1,0,731,429,-8283,961,1381,364
'2017-07-31 17:40:23.108,0,0,0,0,0,0,0,0,12024,2023,-13858,-5907,-26103,-20056,1,2,0,0,2,1,1,0,758,381,-8413,935,1471,350
'2017-07-31 17:40:23.118,0,0,0,0,0,0,0,0,2742,-981,-7066,7496,-24724,-18479,2,2,0,0,2,1,1,0,754,354,-8521,819,1548,302
'2017-07-31 17:40:23.128,0,0,0,0,0,0,0,0,1960,-5761,-8058,15645,-17629,-10004,2,2,0,0,2,1,1,0,706,962,-8625,610,1567,406
'2017-07-31 17:40:23.138,0,0,0,0,0,0,0,0,9868,899,-9638,18509,-7588,-3088,2,2,0,0,2,1,1,0,807,512,-9055,623,1756,488
'2017-07-31 17:40:23.148,0,0,0,0,0,0,0,0,8603,3587,-6128,18940,1154,2266,2,2,0,0,2,1,0,0,809,606,-9333,664,1933,662
'2017-07-31 17:40:23.158,0,0,0,0,0,0,0,0,9413,7208,-4599,14463,8706,5780,2,2,0,0,2,1,0,0,807,312,-9870,1175,2755,663
'2017-07-31 17:40:23.168,0,0,0,0,0,0,0,0,8148,8946,-5607,7841,13122,6964,2,2,0,0,2,1,0,0,501,1756,-11622,595,4506,336
'2017-07-31 17:40:23.178,0,0,0,0,0,0,0,0,6158,8536,-7263,928,15233,6716,2,2,0,0,2,0,0,0,876,-186,-10608,639,5351,757
'2017-07-31 17:40:23.188,0,0,0,0,0,0,0,0,4956,7655,-6835,-4597,15692,5825,2,2,0,0,2,0,0,0,706,-410,-12062,1280,6284,386
'2017-07-31 17:40:23.198,0,0,0,0,0,0,0,0,4235,5816,-5843,-7651,15306,4675,2,2,0,0,2,0,0,0,1017,-114,-11029,1085,7477,234
'2017-07-31 17:40:23.208,0,0,0,0,0,0,0,0,3949,3660,-5708,-8597,14781,3752,2,2,0,0,2,0,0,0,1129,-297,-11680,208,8225,129
'2017-07-31 17:40:23.218,0,0,0,0,0,0,0,0,3550,2205,-6036,-8217,14615,3099,2,2,0,0,2,0,0,0,1098,-211,-11908,-305,9307,-80
'2017-07-31 17:40:23.228,0,0,0,0,0,0,0,0,3474,1620,-6218,-7657,14744,2839,2,2,0,0,2,0,0,0,1168,618,-11552,-737,10435,-90
'2017-07-31 17:40:23.238,0,0,0,0,0,0,0,0,3647,514,-6489,-5877,15584,2366,2,2,0,0,2,0,0,0,1345,653,-11463,-1597,10969,88
'2017-07-31 17:40:23.248,0,0,0,0,0,0,0,0,4050,-149,-6832,-3747,17128,1930,2,2,0,0,2,0,0,0,1445,853,-9936,-1068,12295,196
'2017-07-31 17:40:23.258,0,0,0,0,0,0,0,0,4562,561,-7733,-2405,19194,1390,2,2,0,0,2,0,0,0,1189,1664,-9422,746,12640,534
'2017-07-31 17:40:23.268,0,0,0,0,0,0,0,0,4631,1960,-8675,-2513,21294,594,2,2,0,0,2,0,0,0,1157,1826,-13507,640,13602,1117
'2017-07-31 17:40:23.278,0,0,0,0,0,0,0,0,4124,2654,-9554,-3812,22724,-367,2,2,0,0,2,0,0,0,1157,2372,-15305,1676,15573,1812
'2017-07-31 17:40:23.288,0,0,0,0,0,0,0,0,3337,2730,-10405,-5958,23193,-1226,2,2,0,0,2,0,0,0,1118,3273,-15011,2713,18124,2474
'2017-07-31 17:40:23.298,0,0,0,0,0,0,0,0,2787,2193,-11053,-8096,22997,-1835,2,2,0,0,2,0,0,0,696,3468,-14349,4395,21122,3114
'2017-07-31 17:40:23.308,0,0,0,0,0,0,0,0,2400,1253,-11625,-9415,22628,-2126,2,2,0,0,2,0,0,0,309,4804,-14744,5136,22240,3430
'2017-07-31 17:40:23.318,0,0,0,0,0,0,0,0,2326,421,-12703,-9582,22303,-2035,2,2,0,0,1,0,0,0,1118,5852,-16457,6034,23248,4403
'2017-07-31 17:40:23.328,0,0,0,0,0,0,0,0,2477,-419,-13840,-8793,22339,-1640,2,2,0,0,1,0,0,0,1959,7021,-19783,5101,24410,5505
'2017-07-31 17:40:23.338,0,0,0,0,0,0,0,0,2298,-457,-14572,-7789,22608,-1150,2,2,0,0,1,0,0,0,3585,13162,-22901,5869,26831,7212
'2017-07-31 17:40:23.348,0,0,0,0,0,0,0,0,1875,-134,-15890,-7062,22663,-672,2,2,0,0,0,0,0,0,8784,10809,-28700,-441,28026,9759
'2017-07-31 17:40:23.358,0,0,0,0,0,0,0,0,1011,-88,-17465,-7458,22151,-239,1,2,0,0,0,0,0,0,-286,11641,-29431,-6778,31138,11878
'2017-07-31 17:40:23.368,0,0,0,0,0,0,0,0,-227,-313,-19091,-8583,20912,142,1,1,0,0,0,0,0,0,-4140,9829,-26746,-9191,31873,14530
'2017-07-31 17:40:23.378,0,0,0,0,0,0,0,0,-2195,-215,-20686,-9794,18833,479,0,1,0,0,0,0,0,0,-7783,8429,-28150,-7143,32662,16937
'2017-07-31 17:40:23.388,0,0,0,0,0,0,0,0,-3564,-606,-22527,-10313,16201,866,0,1,0,0,0,0,0,0,-11857,9852,-22624,1097,32763,19806
'2017-07-31 17:40:23.398,0,0,0,0,0,0,0,0,-3970,-2014,-24221,-9678,14183,1313,0,0,0,0,0,0,0,0,-8201,4237,-9454,11185,26927,20203
'2017-07-31 17:40:23.408,0,0,0,0,0,0,0,0,-5537,-2149,-26234,-8419,12844,2021,0,0,0,0,0,0,0,0,-1588,-7094,10730,16649,21939,14365
'2017-07-31 17:40:23.418,0,0,0,0,0,0,0,0,-7566,-1863,-28237,-7372,12287,3313,0,0,0,0,0,0,0,0,-4318,-4772,1333,8257,11371,3323
'2017-07-31 17:40:23.428,0,0,0,0,0,0,0,0,-10549,-786,-26728,-7899,12640,5379,0,0,0,0,0,0,0,0,-9381,4903,-6921,4578,-2217,-2957
'2017-07-31 17:40:23.438,0,0,0,0,0,0,0,0,-13374,783,-22874,-10766,13843,7803,0,0,0,0,0,0,0,0,-5398,1836,-8344,7865,-9646,-6657
'2017-07-31 17:40:23.448,0,0,0,0,0,0,0,0,-16102,1242,-19703,-16578,16791,9456,0,0,0,0,0,0,0,0,-4019,2764,-9541,7840,-12840,-8548
'2017-07-31 17:40:23.458,0,0,0,0,0,0,0,0,-18564,-1110,-17213,-19495,20682,10543,0,0,0,0,0,0,0,0,-3872,5458,-9282,6427,-14105,-8710
'2017-07-31 17:40:23.468,0,0,0,0,0,0,0,0,-20001,-5654,-15843,-17649,23013,11730,0,0,0,0,0,0,0,0,-3022,7751,-8188,5599,-13423,-7320
'2017-07-31 17:40:23.478,0,0,0,0,0,0,0,0,-21951,-9818,-14469,-13752,21891,13511,0,0,0,0,0,0,0,0,-3405,7833,-6419,3916,-13739,-5120
'2017-07-31 17:40:23.488,0,0,0,0,0,0,0,0,-27134,-10192,-12240,-9994,19194,15267,0,0,0,0,0,0,0,0,-4359,7343,-4827,804,-14499,-2951
'2017-07-31 17:40:23.498,0,0,0,0,0,0,0,0,-32595,-8698,-8261,-4938,16424,15791,0,0,0,0,0,0,0,0,-4864,6593,-4098,-2550,-15824,-1091
'2017-07-31 17:40:23.508,0,0,0,0,0,0,0,0,-32734,-4763,-3818,-1399,13209,13905,0,0,0,0,0,0,0,0,-4927,5369,-4501,-5194,-17470,346
'2017-07-31 17:40:23.518,0,0,0,0,0,0,0,0,-32767,114,-4146,-2751,7978,8756,0,0,0,0,0,0,0,0,-4740,4073,-5187,-6567,-19220,1221
'2017-07-31 17:40:23.528,0,0,0,0,0,0,0,0,-32767,511,-7904,-5884,989,1402,0,0,0,0,0,0,0,0,-4596,2622,-5881,-6851,-20876,1552
'2017-07-31 17:40:23.538,0,0,0,0,0,0,0,0,-32590,-27122,-29550,8987,-18612,-1643,0,0,0,0,0,0,0,0,-4533,2010,-6573,-6621,-22279,1353
'2017-07-31 17:40:23.548,0,0,0,0,0,0,0,0,17445,6014,12718,8887,-14636,-975,0,0,0,0,0,0,0,0,-4286,1966,-7574,-6041,-23301,853
'2017-07-31 17:40:23.558,0,0,0,1,0,0,0,2,-3503,422,-18940,15719,-14531,-3186,0,0,0,0,0,0,0,0,-3584,2020,-8260,-5698,-23956,228
'2017-07-31 17:40:23.568,0,0,0,2,0,0,0,2,-3176,-1453,-31447,15357,-16626,-2847,0,0,0,0,0,0,0,0,-2948,2633,-8557,-5856,-24384,-439
'2017-07-31 17:40:23.578,0,0,0,2,0,0,0,2,-1587,1824,-7417,16330,-17954,-1835,0,0,0,0,0,0,0,0,-2819,3656,-9315,-6733,-24281,-947
'2017-07-31 17:40:23.588,0,0,0,2,0,0,0,2,-7971,-3472,-21091,16923,-19401,-947,0,0,0,0,0,0,0,0,-2711,4150,-10119,-8363,-24038,-1167
'2017-07-31 17:40:23.598,0,0,0,2,0,0,0,2,-4835,-3268,-25555,11264,-20544,1606,0,0,0,0,0,0,0,0,-2411,4066,-11044,-10216,-23764,-1137
'2017-07-31 17:40:23.608,0,0,0,2,0,0,0,2,662,-933,-17984,7945,-19367,2879,0,0,0,0,0,0,0,0,-2155,3886,-11654,-11060,-23532,-1074
'2017-07-31 17:40:23.618,0,0,0,2,0,0,0,2,-2323,-3168,-16831,6989,-15713,1843,0,0,0,0,0,0,0,0,-1148,3283,-12901,-12308,-22784,-842
'2017-07-31 17:40:23.628,0,0,0,2,0,0,0,2,-1923,-1826,-11973,3423,-12693,1466,0,0,0,0,0,0,0,0,204,2508,-14232,-12831,-21592,-592
'2017-07-31 17:40:23.638,0,0,0,2,0,0,0,2,-781,1225,-11673,1667,-9787,1597,0,0,0,0,0,0,0,0,1237,1755,-15531,-12936,-19904,-384
'2017-07-31 17:40:23.648,0,0,0,2,0,0,1,2,-1456,1640,-9540,2827,-6237,1667,0,0,0,0,0,0,0,0,1520,1812,-16777,-13413,-18171,-403
'2017-07-31 17:40:23.658,0,0,0,2,0,0,1,2,-2278,286,-9543,3795,-4317,1031,0,0,0,0,0,0,0,0,740,1627,-18469,-14109,-17272,-553
'2017-07-31 17:40:23.668,0,0,0,2,0,0,1,2,-1943,-60,-10142,4045,-2432,466,0,0,0,0,0,0,0,0,621,135,-20062,-14563,-17503,-841
'2017-07-31 17:40:23.678,0,0,0,2,0,0,1,2,-239,-950,-9575,3319,-1545,165,0,0,0,0,0,0,0,0,1711,-735,-21886,-14242,-18349,-1458
'2017-07-31 17:40:23.688,0,0,0,2,0,0,1,2,-381,-584,-9063,2345,-1047,65,0,0,0,0,0,0,0,0,4420,-1120,-23634,-13202,-18441,-2320
'2017-07-31 17:40:23.698,0,0,0,2,0,0,1,2,-177,-505,-8888,1430,-686,9,0,0,0,0,0,0,0,0,7533,-1050,-24641,-11305,-17358,-3509
'2017-07-31 17:40:23.708,0,0,0,2,0,0,1,2,-280,116,-8614,1021,-518,7,0,0,0,0,0,0,0,0,9870,-991,-23970,-8965,-15984,-5307
'2017-07-31 17:40:23.718,0,0,0,2,0,0,1,2,-466,-183,-8894,1014,-358,-72,0,0,0,0,0,0,0,0,11128,-353,-22550,-7015,-14826,-7855
'2017-07-31 17:40:23.728,0,0,0,2,0,0,1,2,-275,-327,-8972,707,-166,-67,0,0,0,0,0,0,0,0,11632,434,-20628,-6708,-14264,-10252
'2017-07-31 17:40:23.738,0,0,0,2,0,0,1,2,-277,-310,-8941,367,-107,-37,0,0,0,0,0,0,0,0,12739,-569,-19258,-10409,-14481,-11403
'2017-07-31 17:40:23.748,0,0,0,2,0,0,1,2,-264,-349,-8894,45,-27,-16,0,0,0,0,0,0,0,0,14915,-3877,-17780,-11261,-15963,-12128
'2017-07-31 17:40:23.758,0,0,0,2,0,0,1,2,-253,-293,-8891,-324,80,42,0,0,0,0,0,0,0,0,17751,-5877,-14608,-8466,-16965,-12582
'2017-07-31 17:40:23.768,0,0,0,2,0,0,1,2,-248,-218,-8857,-604,162,84,0,0,0,0,0,0,0,0,21244,-6018,-10681,-4664,-16276,-12483
'2017-07-31 17:40:23.778,0,0,0,2,0,0,1,2,-178,-118,-8834,-785,214,117,0,0,0,0,0,0,0,0,25746,-5144,-10298,-2731,-13273,-11388
'2017-07-31 17:40:23.788,0,0,0,2,0,0,1,2,-145,-82,-8796,-839,225,111,0,0,0,0,0,0,0,0,32375,-3808,-8212,-1956,-8461,-8870
'2017-07-31 17:40:23.798,0,0,0,2,0,0,1,2,-141,-139,-8810,-870,218,80,0,0,0,0,0,0,0,0,32740,-2544,-5828,-1233,-3798,-4784
'2017-07-31 17:40:23.808,0,0,0,2,0,0,1,2,-71,-69,-8792,-955,203,61,0,0,0,0,0,0,0,0,32620,-4024,-5447,-1876,-344,-430
'2017-07-31 17:40:23.818,0,0,0,2,0,0,1,2,-84,-33,-8720,-985,167,22,0,0,0,0,0,0,0,0,28635,-6647,-7281,-3217,2486,2578
'2017-07-31 17:40:23.828,0,0,0,2,0,0,1,2,-17,83,-8649,-928,125,3,0,0,0,0,0,0,0,0,23628,-8621,-9519,-3035,5260,3947
'2017-07-31 17:40:23.838,0,0,0,2,0,0,1,2,3,191,-8610,-771,60,-29,0,0,0,0,0,0,0,0,7793,-5690,-16099,-370,7491,3966
'2017-07-31 17:40:23.848,0,0,0,2,0,0,1,2,-12,245,-8568,-521,-8,-54,0,0,0,0,0,0,0,0,16123,-16524,2388,15386,15793,217
'2017-07-31 17:40:23.858,0,0,0,2,0,0,0,2,-21,244,-8584,-234,-85,-104,0,0,0,1,0,0,0,1,-24973,16429,8901,12816,7775,1731
'2017-07-31 17:40:23.868,0,0,0,2,0,0,0,2,-101,177,-8539,8,-130,-147,0,0,0,2,0,0,0,2,2213,-2936,-21208,17653,15574,2912
'2017-07-31 17:40:23.878,0,0,0,2,0,0,0,2,-159,144,-8606,193,-135,-193,0,0,0,2,0,0,0,2,4155,-323,-13445,20063,21086,3238
'2017-07-31 17:40:23.888,0,0,0,2,0,0,0,2,-59,89,-8603,293,-207,-215,0,0,0,2,0,0,0,2,6343,-4060,-22467,16046,21451,765
'2017-07-31 17:40:23.898,0,0,0,2,0,0,0,2,-53,144,-8621,390,-313,-241,0,0,0,2,0,0,0,2,5076,-2003,-19162,8677,18532,-3288
'2017-07-31 17:40:23.908,0,0,0,2,0,0,1,2,-54,111,-8624,442,-380,-263,0,0,0,2,0,0,0,2,3586,-4094,-19139,4595,18526,-4213
'2017-07-31 17:40:23.918,0,0,0,2,0,0,1,2,-103,-45,-8657,488,-465,-251,0,0,0,2,0,0,0,2,623,-1123,-14916,2965,17086,-3343
'2017-07-31 17:40:23.928,0,0,0,2,0,0,1,2,-103,-63,-8712,423,-599,-213,0,0,0,2,0,0,0,2,2806,146,-13046,1484,13648,-1745
'2017-07-31 17:40:23.938,0,1,0,2,0,0,1,2,-128,-34,-8763,351,-684,-181,0,0,0,2,0,0,0,2,3027,2156,-9959,1622,8126,-2119
'2017-07-31 17:40:23.948,0,1,0,2,0,0,1,2,-134,-1,-8762,304,-753,-151,0,0,0,2,0,0,1,2,1588,1858,-8988,2251,4771,-1281
'2017-07-31 17:40:23.958,1,1,0,2,0,0,1,2,-151,42,-8805,282,-825,-132,0,0,0,2,0,0,1,2,1448,-13,-8357,2534,3096,-224
'2017-07-31 17:40:23.968,1,1,0,2,1,0,1,2,-201,106,-8842,309,-854,-147,0,0,0,2,0,0,1,2,1279,653,-8633,1830,1764,-230
'2017-07-31 17:40:23.978,1,1,0,2,1,0,1,2,-270,42,-8773,373,-849,-176,0,0,0,2,0,0,1,2,705,419,-8744,1338,1013,-165
'2017-07-31 17:40:23.988,1,1,0,2,1,0,1,2,-263,62,-8768,422,-888,-191,0,0,0,2,0,0,1,2,741,685,-8600,813,639,-118
'2017-07-31 17:40:23.998,1,1,0,2,1,0,1,2,-231,-159,-8768,406,-953,-178,0,0,0,2,0,0,1,2,525,571,-8357,521,372,-79
'2017-07-31 17:40:24.008,1,2,0,2,1,0,1,2,-213,-75,-8941,317,-1070,-145,0,0,0,2,0,0,1,2,555,644,-8409,276,256,-40
'2017-07-31 17:40:24.018,1,2,0,2,1,0,1,2,-151,72,-8963,347,-1187,-150,0,0,0,2,0,0,0,2,380,766,-8473,184,387,-18
'2017-07-31 17:40:24.028,1,2,1,2,2,0,1,1,-225,224,-8975,553,-1320,-223,0,0,0,2,0,0,0,2,371,990,-8338,332,515,64
'2017-07-31 17:40:24.038,2,2,1,1,2,1,1,1,-233,192,-9017,869,-1400,-326,0,1,0,2,0,0,0,2,521,710,-8302,555,601,155
'2017-07-31 17:40:24.048,2,2,1,1,2,1,1,1,-272,-9,-9282,1106,-1526,-411,0,1,0,2,0,0,0,2,431,617,-8293,614,623,160
'2017-07-31 17:40:24.058,2,2,1,1,2,1,1,0,-232,-147,-9416,1069,-1602,-430,0,1,0,2,0,0,0,2,418,447,-8316,515,547,145
'2017-07-31 17:40:24.068,2,2,1,0,2,1,1,0,-276,-68,-9557,656,-1630,-424,0,1,0,2,0,0,0,2,438,422,-8242,301,475,111
'2017-07-31 17:40:24.078,2,2,1,0,2,1,1,0,-314,242,-10123,202,-1680,-524,0,1,0,2,0,0,0,2,453,575,-8211,119,387,87
'2017-07-31 17:40:24.088,2,2,0,0,2,1,0,0,-244,-294,-11928,269,-2773,-632,0,1,0,2,0,0,0,2,501,569,-8098,-8,303,126
'2017-07-31 17:40:24.098,2,2,0,0,2,1,0,0,-72,-1378,-14485,-1659,-6169,74,0,1,0,2,0,0,0,2,492,421,-8167,-156,230,181
'2017-07-31 17:40:24.108,2,2,0,0,2,1,0,0,-90,612,-11555,-1788,-8266,384,0,1,0,2,0,0,0,2,455,416,-8190,-412,232,178
'2017-07-31 17:40:24.118,2,2,0,0,2,1,0,0,-59,-881,-14921,-2330,-8105,58,0,2,0,2,0,0,0,2,434,550,-8157,-572,295,190
'2017-07-31 17:40:24.128,2,2,0,0,2,1,0,0,13,387,-13463,-2031,-10725,303,0,2,0,2,0,0,0,2,337,721,-8120,-539,418,239
'2017-07-31 17:40:24.138,2,2,0,0,2,1,0,0,126,667,-12811,-2457,-11938,-79,1,2,0,2,0,0,0,2,426,746,-8058,-319,523,301
'2017-07-31 17:40:24.148,2,2,0,0,2,0,0,0,-121,987,-13340,-2636,-13132,-473,1,2,0,2,1,0,0,1,451,629,-7996,-77,569,330
'2017-07-31 17:40:24.158,2,2,0,0,2,0,0,0,-172,75,-13372,-2466,-15095,-694,1,2,0,2,1,0,0,1,516,728,-7923,105,621,341
'2017-07-31 17:40:24.168,2,2,0,0,2,0,0,0,-374,-490,-14592,-2113,-17028,-726,1,2,0,2,1,0,0,1,516,676,-7901,299,664,359
'2017-07-31 17:40:24.178,2,2,0,0,2,0,0,0,110,457,-14947,-1449,-18884,-517,1,2,0,2,1,0,0,1,572,677,-7956,481,690,373
'2017-07-31 17:40:24.188,2,2,0,0,2,0,0,0,122,2670,-14974,-583,-20518,-938,1,2,0,2,1,0,0,1,554,661,-7978,653,728,390
'2017-07-31 17:40:24.198,2,2,0,0,2,0,0,0,149,3206,-15550,228,-21954,-1888,1,2,0,2,1,0,0,1,582,558,-8024,785,788,429
'2017-07-31 17:40:24.208,2,2,0,0,2,0,0,0,431,4952,-16395,1230,-24098,-2795,1,2,0,1,1,0,0,1,597,499,-8108,835,857,443
'2017-07-31 17:40:24.218,2,2,0,0,2,0,0,0,992,5509,-23611,3548,-25043,-6351,1,2,0,1,1,0,0,1,565,470,-8235,837,890,426
'2017-07-31 17:40:24.228,2,2,0,0,2,0,0,0,-753,4178,-14858,1684,-26609,-5889,1,2,0,1,1,0,0,0,603,486,-8198,939,964,410
'2017-07-31 17:40:24.238,2,2,0,0,2,0,0,0,-1636,5492,-21207,2582,-29420,-5920,1,2,0,1,1,0,0,0,593,549,-8131,1023,1003,416
'2017-07-31 17:40:24.248,2,2,0,0,2,0,0,0,-8531,4093,-24330,783,-31802,-6789,1,2,0,1,2,0,0,0,690,428,-8138,1168,1071,433
'2017-07-31 17:40:24.258,1,2,0,0,1,0,0,0,-4357,5945,-25907,-4780,-32123,-6378,1,2,0,1,2,0,0,0,689,428,-8196,1285,1141,446
'2017-07-31 17:40:24.268,1,2,0,0,1,0,0,0,-7922,4638,-28190,-8226,-32298,-7506,2,2,0,0,2,0,0,0,710,368,-8219,1389,1213,462
'2017-07-31 17:40:24.278,1,1,0,0,0,0,0,0,2599,6527,-29511,-11691,-32116,-8801,2,2,0,0,2,0,0,0,731,442,-8311,1464,1281,473
'2017-07-31 17:40:24.288,0,0,0,0,0,0,0,0,10801,6611,-27984,-10775,-32226,-11000,2,2,0,0,2,0,0,0,712,418,-8458,1700,1411,541
'2017-07-31 17:40:24.298,0,0,0,0,0,0,0,0,14905,5713,-13357,-7632,-31244,-14018,2,2,0,0,2,0,0,0,758,168,-8661,1826,1584,548
'2017-07-31 17:40:24.308,0,0,0,0,0,0,0,0,7530,3979,-8177,1294,-30439,-15610,2,2,0,0,2,0,0,0,785,-78,-8590,1700,1884,472
'2017-07-31 17:40:24.318,0,0,0,0,0,0,0,0,2285,-2105,-4841,11950,-23712,-12990,2,2,0,0,2,0,0,0,824,125,-8571,1452,2240,427
'2017-07-31 17:40:24.328,0,0,0,0,0,0,0,0,12521,-173,-5641,13774,-9549,-7805,2,2,0,0,2,0,0,0,793,301,-8937,1351,2386,440
'2017-07-31 17:40:24.338,0,0,0,0,0,0,0,0,13847,3816,-1110,12719,2856,-3327,2,2,0,0,2,0,0,0,830,426,-8943,1434,2692,521
'2017-07-31 17:40:24.348,0,0,0,0,0,0,0,0,10570,4265,-4839,10847,12604,-435,2,2,0,0,2,0,0,0,675,2244,-9010,1269,2713,772
'2017-07-31 17:40:24.358,0,0,0,0,0,0,0,0,7376,5158,-8465,7059,17852,753,2,2,0,0,2,0,0,0,929,-1300,-10956,1237,2722,1111
'2017-07-31 17:40:24.368,0,0,0,0,0,0,0,0,5186,5788,-9013,3859,19687,886,2,2,0,0,2,0,0,0,477,-1041,-12783,1213,4993,416
'2017-07-31 17:40:24.378,0,0,0,0,0,0,0,0,4124,5606,-8177,1262,19601,422,2,2,0,0,2,0,0,0,1105,364,-9520,1235,6309,139
'2017-07-31 17:40:24.388,0,0,0,0,0,0,0,0,3607,5031,-6375,-635,18691,-249,2,2,0,0,2,0,0,0,1132,-656,-11154,211,6597,222
'2017-07-31 17:40:24.398,0,0,0,0,0,0,0,0,3242,3902,-5265,-1859,17757,-713,2,2,0,0,1,0,0,0,1095,-624,-12043,-340,7727,-7
'2017-07-31 17:40:24.408,0,0,0,0,0,0,0,0,2965,2986,-5752,-2516,17151,-837,2,2,0,0,1,0,0,0,1066,-1376,-11663,-1210,8855,-238
'2017-07-31 17:40:24.418,0,0,0,0,0,0,0,0,2725,2288,-6658,-2582,17189,-766,2,2,0,0,1,0,0,0,977,-1318,-12823,-1806,9561,-587
'2017-07-31 17:40:24.428,0,0,0,0,0,0,0,0,2910,1858,-7108,-2467,17955,-530,2,2,0,0,1,0,0,0,927,910,-12069,-2336,10665,-612
'2017-07-31 17:40:24.438,0,0,0,0,0,0,0,0,3463,1836,-7649,-2463,19315,-264,2,2,0,0,1,0,0,0,1251,122,-11579,-1611,11697,-340
'2017-07-31 17:40:24.448,0,0,0,0,0,0,0,0,4045,1995,-8734,-3023,21110,-82,2,2,0,0,1,0,0,0,1286,1978,-9940,-933,13771,-279
'2017-07-31 17:40:24.458,0,0,0,0,0,0,0,0,4056,2209,-9707,-4176,22793,-24,2,2,0,0,1,0,0,0,1628,1786,-12522,-675,13725,570
'2017-07-31 17:40:24.468,0,0,0,0,0,0,0,0,3542,2180,-10888,-5569,23832,-6,2,2,0,0,1,0,0,0,658,1676,-16929,1530,15611,925
'2017-07-31 17:40:24.478,0,0,0,0,0,0,0,0,2935,2009,-11845,-7139,24183,-21,2,2,0,0,1,0,0,0,517,5108,-15758,2678,18843,1735
'2017-07-31 17:40:24.488,0,0,0,0,0,0,0,0,2414,1584,-12472,-8404,24093,-40,2,2,0,0,1,0,0,0,918,4483,-14179,3953,21440,2874
'2017-07-31 17:40:24.498,0,0,0,0,0,0,0,0,2075,1086,-13173,-9196,23781,-48,2,2,0,0,1,0,0,0,408,4966,-14701,4847,22832,3688
