'2017-08-03 16:20:41.448,0,0,0,0,0,0,0,0,1069,4080,-9951,-2607,32716,8954,0,0,0,0,0,0,0,0,27976,4880,-26455,-11973,-26383,-8368
'2017-08-03 16:20:41.458,0,0,0,0,0,0,0,0,1207,3902,-10045,-4438,31164,8587,0,0,0,0,0,0,0,0,-32768,3398,-23216,-11607,-21969,-5968
'2017-08-03 16:20:41.468,0,0,0,0,0,0,0,0,2126,3073,-11274,-6615,30127,7925,0,0,0,0,0,0,0,0,32743,646,-17659,-11464,-17135,-4333
'2017-08-03 16:20:41.478,0,0,0,0,0,0,0,0,2639,1793,-13335,-8276,30586,7125,0,0,0,0,0,0,0,0,-32768,-3964,-12985,-12094,-11728,-3754
'2017-08-03 16:20:41.488,0,0,0,0,0,0,0,0,2759,649,-15873,-8440,32242,6345,0,0,0,0,0,0,0,0,-32768,-8422,-8828,-10208,-6478,-3614
'2017-08-03 16:20:41.498,0,0,0,0,0,0,0,0,1836,-244,-18424,-7275,32767,5904,0,0,0,0,0,0,0,0,-32768,-7112,-6681,-4694,-2030,-3679
'2017-08-03 16:20:41.508,0,0,0,0,0,0,0,0,-852,607,-22061,-5927,32767,6484,0,0,0,0,0,0,0,0,-32768,-314,-9478,-2515,1311,-2739
'2017-08-03 16:20:41.518,0,0,0,0,0,0,0,0,-2259,875,-23066,-6110,32767,6845,0,0,0,0,0,0,0,0,-32768,-5831,-21496,996,9902,595
'2017-08-03 16:20:41.528,0,0,0,0,0,0,0,0,-5227,1007,-24527,-6751,32767,7899,0,0,0,1,0,0,0,2,12389,1921,20713,18098,27172,6171
'2017-08-03 16:20:41.538,0,0,0,0,0,0,0,0,-8025,1162,-25687,-7138,32767,9458,0,0,0,2,0,0,0,2,5742,11807,-26995,18592,32767,5389
'2017-08-03 16:20:41.548,0,0,0,0,0,0,0,0,-11124,1979,-26359,-7127,32767,11231,0,0,0,2,0,0,0,2,-76,-363,-32768,14379,31558,-1177
'2017-08-03 16:20:41.558,0,0,0,0,0,0,0,0,-14664,3640,-27002,-6954,32767,12746,0,0,0,2,0,0,0,2,3952,1471,-32625,16075,22242,-1288
'2017-08-03 16:20:41.568,0,0,0,0,0,0,0,0,-20691,5353,-28105,-7727,31730,12937,0,0,0,2,0,0,2,2,3517,851,-21576,13176,14080,-1226
'2017-08-03 16:20:41.578,0,0,0,0,0,0,0,0,-28840,5784,-29033,-9236,29724,11149,0,0,0,2,0,0,2,2,9006,-4366,-14729,10817,7728,-1003
'2017-08-03 16:20:41.588,0,0,0,0,0,0,0,0,-32767,4791,-27345,-9850,26876,7967,0,0,0,2,0,0,2,2,-2261,61,-6344,3283,2869,-691
'2017-08-03 16:20:41.598,0,0,0,0,0,0,0,0,-32755,1989,-20038,-9002,22474,4485,0,0,0,2,0,0,2,2,2444,1,-9222,2762,2727,56
'2017-08-03 16:20:41.608,0,0,0,0,0,0,0,0,-32767,-1398,-12395,-8617,16120,1712,0,0,1,2,0,0,2,2,3,-920,-8949,1099,842,-201
'2017-08-03 16:20:41.618,0,0,0,0,0,0,0,0,-32767,-4487,-9524,-8351,8759,24,0,0,1,2,0,0,2,2,77,307,-9487,-380,536,51
'2017-08-03 16:20:41.628,0,0,0,0,0,0,0,0,-32767,-5777,-6771,-7257,2950,-808,0,0,1,2,0,0,2,2,-749,339,-10098,-388,1852,201
'2017-08-03 16:20:41.638,0,0,0,0,0,0,0,0,-32767,-3607,-6718,-4641,-36,55,0,0,1,2,0,0,2,2,-217,505,-9596,-385,3032,480
'2017-08-03 16:20:41.648,0,0,0,0,0,0,0,0,-32767,-9465,-18891,1730,-20649,597,0,0,1,2,0,1,2,2,302,-39,-8832,-476,3253,632
'2017-08-03 16:20:41.658,0,0,0,2,0,0,0,2,-32698,-5304,1192,11903,-27782,-1965,0,0,1,2,0,1,2,2,30,315,-9120,-679,3206,605
'2017-08-03 16:20:41.668,0,0,0,2,0,0,0,2,-10050,3486,-20510,3274,-32768,-1835,0,1,1,2,0,1,2,2,-52,211,-9269,-618,3385,543
'2017-08-03 16:20:41.678,0,0,0,2,0,0,0,2,183,-8,-32768,5984,-32623,-170,0,1,1,2,0,1,2,2,246,285,-8886,-497,3649,496
'2017-08-03 16:20:41.688,0,0,0,2,0,0,2,2,-9495,7184,-29746,10052,-15485,-2581,0,1,2,2,0,1,2,2,447,240,-8619,-319,3558,367
'2017-08-03 16:20:41.698,0,0,0,2,0,0,2,2,-12456,622,-23946,18612,-10227,-142,0,1,2,2,1,1,2,2,384,284,-8745,-100,3551,301
'2017-08-03 16:20:41.708,0,0,0,2,0,0,2,2,1171,-4973,-14655,5104,592,1350,0,1,2,1,1,1,2,1,402,163,-8766,-224,3571,264
'2017-08-03 16:20:41.718,0,0,0,2,0,0,2,2,-1777,1865,-9586,1052,-5717,330,1,1,2,1,1,1,2,1,537,377,-8891,-272,3944,226
'2017-08-03 16:20:41.728,0,0,1,2,0,0,2,2,-314,-786,-6913,720,-3986,736,1,1,2,1,1,1,2,1,616,195,-8927,-465,4195,329
'2017-08-03 16:20:41.738,0,0,1,2,0,0,2,2,-1875,183,-8907,-392,-2144,221,1,1,2,1,1,1,2,1,655,201,-9358,-539,4633,217
'2017-08-03 16:20:41.748,0,1,1,2,0,0,2,2,-458,624,-8464,-499,-1264,19,1,1,2,0,1,1,1,0,441,830,-9733,-783,5217,413
'2017-08-03 16:20:41.758,0,1,1,2,0,0,2,2,-474,92,-9324,-209,-1518,-207,1,1,2,0,1,1,1,0,718,594,-12344,-120,6318,424
'2017-08-03 16:20:41.768,0,1,1,2,0,0,2,2,-640,-116,-9492,-1103,-2178,-233,1,1,2,0,1,1,1,0,598,-188,-10953,-1170,7299,656
'2017-08-03 16:20:41.778,0,1,1,2,0,1,2,2,-828,307,-9278,-1928,-2587,-303,1,2,2,0,1,1,1,0,743,926,-10258,-1523,8214,522
'2017-08-03 16:20:41.788,0,1,1,2,0,1,2,2,-470,394,-9695,-2233,-3099,-329,1,2,2,0,1,1,0,0,1586,-877,-11130,-1917,8730,767
'2017-08-03 16:20:41.798,0,1,1,2,0,1,2,2,-832,254,-9237,-2528,-3564,-190,1,2,2,0,1,1,0,0,1107,36,-9956,-797,9242,199
'2017-08-03 16:20:41.808,0,1,1,2,0,1,2,2,-944,598,-8817,-2447,-3709,74,2,2,2,0,1,1,0,0,1387,570,-9580,-907,9977,253
'2017-08-03 16:20:41.818,0,1,1,2,0,1,2,1,-770,984,-8995,-2139,-4047,161,2,2,2,0,1,1,0,0,1577,1804,-9703,-631,10499,464
'2017-08-03 16:20:41.828,1,1,1,1,0,1,2,1,-862,811,-8910,-1401,-4382,70,2,2,2,0,2,1,0,0,2019,942,-10445,-640,10642,988
'2017-08-03 16:20:41.838,1,1,1,1,0,1,1,0,-1230,663,-8529,-1075,-4195,22,2,2,2,0,2,0,0,0,1875,1024,-9870,-11,11254,1206
'2017-08-03 16:20:41.848,1,1,1,0,0,1,1,0,-1260,928,-9035,-1651,-5108,50,2,2,2,0,2,0,0,0,2127,1586,-9633,30,11992,1630
'2017-08-03 16:20:41.858,1,1,1,0,0,1,1,0,-849,1115,-13567,-491,-6594,-684,2,2,2,0,2,0,0,0,2225,1710,-9456,499,12624,2084
'2017-08-03 16:20:41.868,1,1,1,0,0,1,0,0,-689,463,-10076,-2419,-8674,-999,2,2,2,0,2,0,0,0,2270,1996,-9110,1147,13224,2660
'2017-08-03 16:20:41.878,1,2,1,0,1,1,0,0,-1684,1007,-12239,-2775,-9257,-1046,2,2,2,0,2,0,0,0,2547,1378,-9306,847,14155,2881
'2017-08-03 16:20:41.888,1,2,1,0,1,1,0,0,-994,557,-10220,-2225,-9947,-1061,2,2,2,0,2,0,0,0,2447,1130,-9838,1718,14898,3763
'2017-08-03 16:20:41.898,1,2,1,0,1,1,0,0,-1735,1960,-8839,-1682,-10233,-1061,2,2,2,0,2,0,0,0,2751,1599,-9766,1703,15983,3792
'2017-08-03 16:20:41.908,1,2,1,0,1,1,0,0,-2399,2500,-9100,-1659,-9966,-1650,2,2,2,0,2,0,0,0,2665,898,-9853,1513,17045,4309
'2017-08-03 16:20:41.918,1,2,1,0,1,1,0,0,-2022,1380,-7610,-1132,-9626,-2370,2,2,2,0,2,0,0,0,2710,-410,-10870,1379,18449,4436
'2017-08-03 16:20:41.928,2,2,1,0,1,1,0,0,-2419,2624,-6608,270,-9502,-2576,2,2,2,0,2,0,0,0,2954,-511,-11716,896,20059,4195
'2017-08-03 16:20:41.938,2,2,1,0,1,1,0,0,-2715,767,-6264,373,-9239,-3032,2,2,2,0,2,0,0,0,2940,-542,-12327,-7,22031,4057
'2017-08-03 16:20:41.948,2,2,1,0,1,1,0,0,-2702,2613,-7890,1726,-8986,-3345,2,2,2,0,2,0,0,0,3140,-1066,-13399,-451,24030,3678
'2017-08-03 16:20:41.958,2,2,1,0,1,1,0,0,-3033,709,-8116,1324,-9229,-3775,2,2,2,0,2,0,0,0,5113,-358,-17152,-562,26232,3352
'2017-08-03 16:20:41.968,2,2,1,0,1,1,0,0,-3321,1054,-7846,1799,-9432,-3604,2,2,2,0,2,0,0,0,6482,341,-22152,-853,28659,3345
'2017-08-03 16:20:41.978,2,2,1,0,2,1,0,0,-3430,1308,-8464,1702,-9671,-3867,2,1,2,0,2,0,0,0,8537,6931,-23232,-1184,32021,2810
'2017-08-03 16:20:41.988,2,2,1,0,2,1,0,0,-3864,1547,-9134,2007,-9996,-4065,2,1,2,0,2,0,0,0,8974,7706,-31394,-8847,32767,4336
'2017-08-03 16:20:41.998,2,2,1,0,2,1,0,0,-3636,2128,-9465,2055,-10610,-4636,2,0,2,0,1,0,0,0,12859,8004,-32745,-10191,32767,5158
'2017-08-03 16:20:42.008,2,2,1,0,2,0,0,0,-3999,1023,-9976,2512,-11325,-4901,2,0,1,0,1,0,0,0,13618,5899,-32768,-6158,32767,10068
'2017-08-03 16:20:42.018,2,2,1,0,2,0,0,0,-4145,1443,-10643,3238,-12289,-5087,1,0,1,0,0,0,0,0,-2075,17014,-32768,-1205,32767,11817
'2017-08-03 16:20:42.028,2,2,2,0,2,0,0,0,-3824,717,-10875,2837,-13582,-5397,0,0,0,0,0,0,0,0,-19312,14625,-22681,586,28269,15107
'2017-08-03 16:20:42.038,2,2,2,0,2,0,0,0,-3867,-313,-11260,3583,-15071,-5477,0,0,0,0,0,0,0,0,-20167,13737,-8997,-1236,15975,18321
'2017-08-03 16:20:42.048,2,2,2,0,2,0,0,0,-3305,-23,-11501,3434,-16968,-5304,0,0,0,0,0,0,0,0,-2454,12772,-27600,-6136,10934,22280
'2017-08-03 16:20:42.058,2,2,2,0,2,0,0,0,-3150,-1189,-12802,3584,-19265,-5159,0,0,0,0,0,0,0,0,-15341,242,-17383,-6862,-8714,18316
'2017-08-03 16:20:42.068,2,2,2,0,2,0,0,0,-3694,-111,-13742,3530,-22327,-4793,0,0,0,0,0,0,0,0,-10395,-2538,-11054,-1218,-16499,9923
'2017-08-03 16:20:42.078,2,2,2,0,2,0,0,0,-4493,3018,-16408,2759,-25852,-5322,0,0,0,0,0,0,0,0,-9762,-622,-11177,8048,-18911,4977
'2017-08-03 16:20:42.088,2,2,2,0,2,0,0,0,-5560,4290,-21705,2250,-29978,-6517,0,0,0,0,0,0,0,0,-7963,5239,-7152,11582,-18632,1846
'2017-08-03 16:20:42.098,2,2,2,0,2,0,0,0,-8208,1400,-28815,2361,-32695,-7465,0,0,0,0,0,0,0,0,-8421,8766,-5470,8604,-20297,-263
'2017-08-03 16:20:42.108,2,2,2,0,2,0,0,0,-9059,14477,-31689,-1139,-32757,-5639,0,0,0,0,0,0,0,0,-8511,7679,-5675,2499,-23630,-1950
'2017-08-03 16:20:42.118,2,2,2,0,2,0,0,0,-8755,625,-32768,-10196,-32768,-10143,0,0,0,0,0,0,0,0,-7396,4615,-6458,-1487,-26449,-3813
'2017-08-03 16:20:42.128,2,1,1,0,1,0,0,0,6522,12000,-32761,-8906,-32768,-8730,0,0,0,0,0,0,0,0,-5834,3254,-6875,-3076,-27946,-5542
'2017-08-03 16:20:42.138,1,1,1,0,0,0,0,0,5571,12452,-32768,-15536,-27953,-12840,0,0,0,0,0,0,0,0,-4337,3668,-7691,-4475,-28545,-6497
'2017-08-03 16:20:42.148,0,0,0,0,0,0,0,0,11604,4245,-26247,-11106,-29212,-18949,0,0,0,0,0,0,0,0,-3188,3575,-8493,-6915,-28620,-6602
'2017-08-03 16:20:42.158,0,0,0,0,0,0,0,0,-4507,6309,-2590,-6774,-32768,-21856,0,0,0,0,0,0,0,0,-2882,1653,-9235,-9661,-28137,-6362
'2017-08-03 16:20:42.168,0,0,0,0,0,0,0,0,10299,8353,-25509,-4363,-16986,-21572,0,0,0,0,0,0,0,0,-2598,-310,-9694,-11476,-27491,-5670
'2017-08-03 16:20:42.178,0,0,0,0,0,0,0,0,8352,2673,-18127,-4260,1309,-14344,0,0,0,0,0,0,0,0,-2600,-1738,-10707,-11689,-27171,-5387
'2017-08-03 16:20:42.188,0,0,0,0,0,0,0,0,4904,427,-18840,2203,11824,-5762,0,0,0,0,0,0,0,0,-2895,-2461,-11439,-10784,-27712,-5434
'2017-08-03 16:20:42.198,0,0,0,0,0,0,0,0,4661,1003,-16587,9876,13279,-1365,0,0,0,0,0,0,0,0,-3048,-2306,-12606,-9551,-28893,-5449
'2017-08-03 16:20:42.208,0,0,0,0,0,0,0,0,4754,4766,-10482,12946,13068,780,0,0,0,0,0,0,0,0,-2677,-1653,-14323,-8672,-30023,-5495
'2017-08-03 16:20:42.218,0,0,0,0,0,0,0,0,6445,8118,-7878,11510,15049,2147,0,0,0,0,0,0,0,0,-2402,-1139,-15884,-8408,-30902,-5789
'2017-08-03 16:20:42.228,0,0,0,0,0,0,0,0,7559,7191,-6624,5611,18042,2753,0,0,0,0,0,0,0,0,-1774,-1037,-17967,-8401,-31479,-6349
'2017-08-03 16:20:42.238,0,0,0,0,0,0,0,0,7898,5167,-7319,464,21209,3856,0,0,0,0,0,0,0,0,-639,-905,-20440,-8178,-31816,-7366
'2017-08-03 16:20:42.248,0,0,0,0,0,0,0,0,7892,2649,-7841,-2003,24380,5441,0,0,0,0,0,0,0,0,912,-202,-22834,-8018,-32289,-8815
'2017-08-03 16:20:42.258,0,0,0,0,0,0,0,0,7024,1684,-8183,-2633,27518,7449,0,0,0,0,0,0,0,0,3005,739,-24679,-8366,-32768,-10544
'2017-08-03 16:20:42.268,0,0,0,0,0,0,0,0,6643,2000,-9118,-2922,30271,9127,0,0,0,0,0,0,0,0,5598,1860,-26377,-8720,-32765,-12472
'2017-08-03 16:20:42.278,0,0,0,0,0,0,0,0,5497,2490,-10555,-3974,32555,9638,0,0,0,0,0,0,0,0,8988,3252,-26754,-8849,-32768,-14001
'2017-08-03 16:20:42.288,0,0,0,0,0,0,0,0,4878,2643,-12104,-5322,32763,9431,0,0,0,0,0,0,0,0,13712,5401,-27341,-9044,-32768,-14217
'2017-08-03 16:20:42.298,0,0,0,0,0,0,0,0,4209,2099,-12997,-6533,32767,8934,0,0,0,0,0,0,0,0,21117,6476,-27977,-9822,-32077,-12536
'2017-08-03 16:20:42.308,0,0,0,0,0,0,0,0,4021,1790,-14803,-7473,32767,8102,0,0,0,0,0,0,0,0,30499,5892,-27260,-10280,-28751,-9457
'2017-08-03 16:20:42.318,0,0,0,0,0,0,0,0,4259,971,-16778,-8414,32767,6869,0,0,0,0,0,0,0,0,-32768,3606,-24010,-8943,-24020,-6115
'2017-08-03 16:20:42.328,0,0,0,0,0,0,0,0,3930,79,-19303,-8938,32767,5342,0,0,0,0,0,0,0,0,-32768,642,-16631,-7160,-17764,-4075
'2017-08-03 16:20:42.338,0,0,0,0,0,0,0,0,1439,-801,-21773,-8221,32767,3635,0,0,0,0,0,0,0,0,32767,-413,-11536,-6851,-10810,-3419
'2017-08-03 16:20:42.348,0,0,0,0,0,0,0,0,-1480,-383,-24686,-6702,32767,2634,0,0,0,0,0,0,0,0,-32768,-2586,-8652,-7812,-4836,-2658
'2017-08-03 16:20:42.358,0,0,0,0,0,0,0,0,-4048,496,-25502,-6490,32767,2506,0,0,0,0,0,0,0,0,-32768,-4853,-7211,-7092,-527,-2638
'2017-08-03 16:20:42.368,0,0,0,0,0,0,0,0,-7692,339,-25901,-8017,32767,3317,0,0,0,0,0,0,0,0,-32768,-2535,-11159,-5931,2809,-2765
'2017-08-03 16:20:42.378,0,0,0,0,0,0,0,0,-11552,-972,-26273,-9708,32767,5639,0,0,0,0,0,0,0,0,-32768,-3905,-18287,-4913,8005,-1376
'2017-08-03 16:20:42.388,0,0,0,0,0,0,0,0,-16018,-1038,-26496,-10016,32767,9135,0,0,0,0,0,0,0,2,-7853,4871,31560,8872,31111,3745
'2017-08-03 16:20:42.398,0,0,0,0,0,0,0,0,-21129,903,-28224,-9893,31477,11802,0,0,0,2,0,0,0,2,5103,5659,-24343,18807,32767,5916
'2017-08-03 16:20:42.408,0,0,0,0,0,0,0,0,-26741,1918,-29408,-11218,28687,11905,0,0,0,2,0,0,0,2,1265,2967,-32768,17496,32690,1595
'2017-08-03 16:20:42.418,0,0,0,0,0,0,0,0,-32767,685,-28993,-13357,26708,9370,0,0,0,2,0,0,1,2,3824,1926,-32580,13954,24217,-683
'2017-08-03 16:20:42.428,0,0,0,0,0,0,0,0,-32724,-3158,-25980,-14407,23890,5664,0,0,0,2,0,0,2,2,5700,2596,-17719,16188,14587,655
'2017-08-03 16:20:42.438,0,0,0,0,0,0,0,0,-32767,-8557,-18207,-12127,19336,3054,0,0,0,2,0,0,2,2,13199,-9659,-18706,13516,1940,-276
'2017-08-03 16:20:42.448,0,0,0,0,0,0,0,0,-32767,-10064,-11222,-7013,13729,2354,0,0,0,2,0,0,2,2,-8303,1682,-8886,883,1796,-1136
'2017-08-03 16:20:42.458,0,0,0,0,0,0,0,0,-32767,-8155,-8102,-2711,7523,2756,0,0,1,2,0,0,2,2,2797,-731,-8431,1356,3021,-198
'2017-08-03 16:20:42.468,0,0,0,0,0,0,0,0,-32767,-4544,-4314,-1835,2592,3675,0,0,1,2,0,0,2,2,978,-790,-8667,-379,1308,2
'2017-08-03 16:20:42.478,0,0,0,0,0,0,0,0,-32767,2281,-20620,-2610,-7453,5095,0,0,1,2,0,0,2,2,369,286,-9000,-1314,65,-82
'2017-08-03 16:20:42.488,0,0,0,1,0,0,0,1,-32767,90,21554,-80,-22088,4792,0,0,1,2,0,0,2,2,-430,183,-9553,-1499,635,195
'2017-08-03 16:20:42.498,0,0,0,2,0,0,0,2,-26452,-5915,-22754,758,-32768,366,0,0,1,2,0,0,2,2,-250,276,-9723,-1703,2233,327
'2017-08-03 16:20:42.508,0,0,0,2,0,0,0,2,7826,901,-28262,2319,-32674,-2353,0,0,1,2,0,1,2,2,291,129,-9061,-1855,2801,477
'2017-08-03 16:20:42.518,0,0,0,2,0,0,1,2,-1060,3251,-32768,4948,-26089,-3397,0,0,1,2,0,1,2,2,314,194,-8997,-2069,2774,446
'2017-08-03 16:20:42.528,0,0,0,2,0,0,2,2,-14065,8922,-21336,15424,-13479,-2707,0,0,1,2,0,1,2,2,164,227,-9457,-2067,2953,330
'2017-08-03 16:20:42.538,0,0,0,2,0,0,2,2,-8259,-6603,-24405,16267,-4866,1645,0,0,1,2,0,1,2,2,357,533,-9162,-1919,3412,243
'2017-08-03 16:20:42.548,0,0,0,2,0,0,2,2,5431,-446,-9162,1743,-1750,610,0,0,1,2,0,1,2,2,390,519,-8685,-1366,3617,122
'2017-08-03 16:20:42.558,0,0,0,2,0,0,2,2,-3008,471,-9169,1211,-4371,630,0,0,1,2,0,1,2,1,630,507,-8588,-897,3841,-3
'2017-08-03 16:20:42.568,0,0,0,2,0,0,2,2,-1044,-1,-7697,487,-2381,420,0,0,1,1,0,1,2,1,403,716,-8791,-793,4193,32
'2017-08-03 16:20:42.578,0,0,0,2,0,0,2,2,-1015,420,-8395,-75,-884,253,0,0,1,1,0,1,2,1,628,598,-8769,-511,4648,289
'2017-08-03 16:20:42.588,0,0,1,2,0,0,2,2,-239,292,-8656,38,-1321,-109,0,0,1,1,0,1,2,1,646,285,-9017,-528,5144,277
'2017-08-03 16:20:42.598,0,0,1,2,0,0,2,2,-304,60,-9198,-423,-1861,-243,0,0,1,0,0,1,2,0,1088,-54,-9065,-1101,5593,242
'2017-08-03 16:20:42.608,0,0,1,2,0,0,2,2,-634,63,-9450,-1197,-2451,-400,0,0,1,0,1,1,2,0,642,321,-12141,-2241,6964,390
'2017-08-03 16:20:42.618,0,1,1,2,0,0,2,2,-718,266,-8939,-1895,-2585,-400,0,1,1,0,1,1,1,0,527,894,-10917,-1416,7768,359
'2017-08-03 16:20:42.628,0,1,1,2,0,1,2,2,-595,317,-9129,-2148,-2557,-434,0,1,1,0,1,1,1,0,759,677,-10624,-1203,8707,535
'2017-08-03 16:20:42.638,0,1,1,2,0,1,2,2,-279,484,-9697,-2513,-3137,-386,0,1,1,0,1,2,1,0,1093,1570,-10690,-2015,9213,725
'2017-08-03 16:20:42.648,0,1,1,2,0,1,2,2,-657,618,-9148,-2629,-3738,-313,1,1,1,0,1,2,1,0,1138,-897,-10422,-2076,9476,1188
'2017-08-03 16:20:42.658,1,1,1,2,0,1,2,2,-986,897,-8498,-2401,-3805,-211,1,1,1,0,1,2,0,0,1833,2218,-9899,-550,10169,711
'2017-08-03 16:20:42.668,1,1,1,2,0,1,2,1,-897,1063,-8754,-1552,-3919,-244,1,1,1,0,1,2,0,0,1944,462,-8918,-840,10173,1333
'2017-08-03 16:20:42.678,1,1,1,1,0,1,2,1,-799,709,-8842,-1023,-4224,-338,2,1,1,0,2,2,0,0,1806,2623,-9600,201,10516,1321
'2017-08-03 16:20:42.688,1,1,1,1,0,1,1,0,-1175,532,-8604,-723,-4171,-202,2,2,1,0,2,2,0,0,2101,1017,-9064,194,10620,2150
'2017-08-03 16:20:42.698,1,1,1,0,0,1,1,0,-1449,914,-8835,-923,-4430,-77,2,2,1,0,2,1,0,0,2168,1862,-8867,1262,10998,2302
'2017-08-03 16:20:42.708,1,1,1,0,1,1,1,0,-879,1253,-10610,-634,-5560,-420,2,2,1,0,2,1,0,0,2709,1340,-7869,1511,11284,2773
'2017-08-03 16:20:42.718,1,1,1,0,1,1,1,0,-947,911,-11934,-605,-7083,-1151,2,2,1,0,2,1,0,0,2609,748,-8569,1859,11489,2941
'2017-08-03 16:20:42.728,1,2,1,0,1,1,0,0,-1016,690,-10223,-1504,-8314,-1148,2,2,1,0,2,1,0,0,2926,310,-8664,1289,12171,2670
'2017-08-03 16:20:42.738,1,2,1,0,1,1,0,0,-1691,1207,-11361,-1911,-8998,-1127,2,2,1,0,2,1,0,0,2667,1109,-9659,1654,12675,3079
'2017-08-03 16:20:42.748,1,2,1,0,1,1,0,0,-1769,730,-9990,-1102,-9328,-1029,2,2,2,0,2,0,0,0,3052,1079,-10657,1951,13519,3131
'2017-08-03 16:20:42.758,2,2,1,0,1,1,0,0,-1608,2071,-9628,-1164,-9792,-1204,2,2,2,0,2,0,0,0,2985,993,-10801,2037,14720,3432
'2017-08-03 16:20:42.768,2,2,1,0,1,1,0,0,-2152,2842,-11116,-1124,-10155,-1776,2,2,2,0,2,0,0,0,3343,701,-10858,2071,15929,3599
'2017-08-03 16:20:42.778,2,2,1,0,1,1,0,0,-2045,1867,-9558,-488,-10599,-2614,2,2,2,0,2,0,0,0,3182,627,-11206,2025,17434,3710
'2017-08-03 16:20:42.788,2,2,1,0,1,1,0,0,-2152,3225,-8248,427,-11105,-3340,2,2,2,0,2,0,0,0,2825,772,-11631,1836,19318,3963
'2017-08-03 16:20:42.798,2,2,1,0,1,1,0,0,-2824,3183,-7422,613,-11405,-4016,2,2,2,0,2,0,0,0,3305,1018,-14631,1205,22736,4321
'2017-08-03 16:20:42.808,2,2,1,0,1,1,0,0,-2644,4339,-8271,1476,-11681,-5290,2,2,2,0,2,0,0,0,3465,2341,-17564,654,25916,4625
'2017-08-03 16:20:42.818,2,2,1,0,1,1,0,0,-3350,928,-7858,1525,-12125,-6028,2,2,2,0,2,0,0,0,5585,2853,-21651,186,29273,5386
'2017-08-03 16:20:42.828,2,2,1,0,1,0,0,0,-2675,655,-8788,1875,-12505,-5756,2,2,2,0,2,0,0,0,8402,2514,-28372,-905,32287,5943
'2017-08-03 16:20:42.838,2,2,1,0,1,0,0,0,-3107,-8,-10108,1942,-13102,-5634,2,1,2,0,2,0,0,0,8988,11116,-31954,-6036,32767,4857
'2017-08-03 16:20:42.848,2,2,1,0,1,0,0,0,-2938,-557,-10012,1767,-13919,-5367,2,1,2,0,1,0,0,0,11619,9147,-32768,-13852,32767,7007
'2017-08-03 16:20:42.858,2,2,1,0,2,0,0,0,-3239,-690,-11356,2385,-14976,-4769,2,0,2,0,1,0,0,0,10760,5745,-32768,-15660,32767,10738
'2017-08-03 16:20:42.868,2,2,2,0,2,0,0,0,-3572,657,-11015,2642,-16635,-4573,2,0,1,0,1,0,0,0,3049,6099,-32768,-8261,32767,12315
'2017-08-03 16:20:42.878,2,2,2,0,2,0,0,0,-2863,466,-10695,2527,-18431,-4760,1,0,1,0,0,0,0,0,-13223,12965,-30699,-5750,32767,15229
'2017-08-03 16:20:42.888,2,2,2,0,2,0,0,0,-3037,-723,-11479,2622,-20483,-4712,0,0,0,0,0,0,0,0,-30770,14179,-5997,-2587,24323,18760
'2017-08-03 16:20:42.898,2,2,2,0,2,0,0,0,-3306,-1180,-12739,2506,-22841,-4491,0,0,0,0,0,0,0,0,-3888,9629,-12679,-5547,13365,23110
'2017-08-03 16:20:42.908,2,2,2,0,2,0,0,0,-4517,2457,-15464,2457,-25830,-4346,0,0,0,0,0,0,0,0,-13303,4800,-28410,-9106,-746,22263
'2017-08-03 16:20:42.918,2,2,2,0,2,0,0,0,-6404,3200,-20223,1354,-28773,-5526,0,0,0,0,0,0,0,0,-15965,-3919,-10569,-5242,-12646,14371
'2017-08-03 16:20:42.928,2,2,2,0,2,0,0,0,-7775,8613,-24754,447,-32109,-5629,0,0,0,0,0,0,0,0,-11173,-2654,-11082,1723,-20454,6431
'2017-08-03 16:20:42.938,2,2,2,0,2,0,0,0,-10659,13225,-29046,-8499,-32768,-6507,0,0,0,0,0,0,0,0,-9337,-1185,-9926,8221,-21670,1121
'2017-08-03 16:20:42.948,2,1,2,0,1,0,0,0,-9663,9701,-32768,-17035,-32768,-9468,0,0,0,0,0,0,0,0,-8882,3644,-6274,10829,-21950,-3064
'2017-08-03 16:20:42.958,2,1,1,0,0,0,0,0,-14177,6337,-32768,-23170,-32768,-12444,0,0,0,0,0,0,0,0,-7972,6898,-5934,8118,-23208,-5244
'2017-08-03 16:20:42.968,1,1,1,0,0,0,0,0,-2984,3173,-32767,-19849,-32768,-16008,0,0,0,0,0,0,0,0,-7273,7186,-6885,3084,-25398,-6643
'2017-08-03 16:20:42.978,0,0,0,0,0,0,0,0,16435,9396,-32488,-14029,-32482,-20196,0,0,0,0,0,0,0,0,-6424,5250,-7659,-1078,-27452,-7670
'2017-08-03 16:20:42.988,0,0,0,0,0,0,0,0,15671,4082,-23491,-1521,-26976,-23738,0,0,0,0,0,0,0,0,-5267,3409,-8568,-3122,-29227,-8498
'2017-08-03 16:20:42.998,0,0,0,0,0,0,0,0,-1303,5213,-11409,9755,-25244,-20167,0,0,0,0,0,0,0,0,-3993,2415,-9930,-3194,-30663,-8992
'2017-08-03 16:20:43.008,0,0,0,0,0,0,0,0,17213,11653,-21720,8137,-1549,-12477,0,0,0,0,0,0,0,0,-3127,2949,-10625,-2232,-31639,-8856
'2017-08-03 16:20:43.018,0,0,0,0,0,0,0,0,11304,5679,-17553,6097,11038,-5357,0,0,0,0,0,0,0,0,-2137,4101,-10985,-2166,-32401,-7720
