시간,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z,센서1,센서2,센서3,센서4,센서5,센서6,센서7,센서8, ACC_X,ACC_Y,ACC_Z,GYZO_X,GYZO_Y,GYZO_Z
'2017-08-03 16:25:03.658,0,0,0,0,0,0,0,0,666,-5,-13564,-3791,26428,5697,1,1,2,0,0,2,2,0,-544,981,-8456,89,594,173
'2017-08-03 16:25:03.668,0,0,0,0,0,0,0,0,625,92,-14910,-3466,26793,6075,1,1,2,0,1,2,2,0,-538,1005,-8527,60,610,157
'2017-08-03 16:25:03.678,0,0,0,0,0,0,0,0,216,395,-16297,-2919,27803,6833,1,1,2,0,1,2,2,0,-519,1034,-8500,35,656,154
'2017-08-03 16:25:03.688,0,0,0,0,0,0,0,0,-1132,863,-17520,-2466,29043,7906,2,1,2,0,1,2,2,0,-502,1046,-8527,29,754,138
'2017-08-03 16:25:03.698,0,0,0,0,0,0,0,0,-3888,1489,-18587,-2352,30044,9136,2,1,2,0,1,2,2,0,-503,1130,-8587,30,877,164
'2017-08-03 16:25:03.708,0,0,0,0,0,0,0,0,-7776,2193,-19480,-2429,30525,10280,2,1,2,0,1,2,2,0,-459,1042,-8597,3,1026,163
'2017-08-03 16:25:03.718,0,0,0,0,0,0,0,0,-12350,2746,-20036,-2488,30291,11123,2,1,2,0,1,2,2,0,-399,1068,-8600,19,1143,182
'2017-08-03 16:25:03.728,0,0,0,0,0,0,0,0,-17220,3385,-19849,-2418,29402,11472,2,2,2,0,1,2,2,0,-360,1079,-8650,20,1328,172
'2017-08-03 16:25:03.738,0,0,0,0,0,0,0,0,-22967,4224,-19697,-2462,27858,11016,2,2,2,0,1,2,2,0,-336,1048,-8711,41,1464,166
'2017-08-03 16:25:03.748,0,0,0,0,0,0,0,0,-29625,5086,-19365,-3204,25536,9614,2,2,2,0,1,2,2,0,-373,1085,-8851,-27,1643,131
'2017-08-03 16:25:03.758,0,0,0,0,0,0,0,0,-32767,4501,-17352,-4530,22253,7297,2,2,2,0,1,2,2,0,-270,1044,-8798,-108,1933,168
'2017-08-03 16:25:03.768,0,0,0,0,0,0,0,0,-32756,3098,-14837,-5506,17875,4403,2,2,2,0,1,2,2,0,-313,1168,-8903,-156,2110,186
'2017-08-03 16:25:03.778,0,0,0,0,0,0,0,0,-32767,2038,-12322,-5227,12673,1270,2,2,2,0,2,2,2,0,-339,1058,-9133,-108,2295,244
'2017-08-03 16:25:03.788,0,0,0,0,0,0,0,0,-32767,1285,-9776,-4139,7550,-1869,2,2,2,0,2,2,2,0,-252,1141,-9174,43,2562,296
'2017-08-03 16:25:03.798,0,0,0,0,0,0,0,0,-32767,-11264,-21605,5299,-6172,-2815,2,2,2,0,2,2,1,0,-103,1084,-9149,-59,2872,377
'2017-08-03 16:25:03.808,0,0,0,0,0,0,0,0,-32693,-7505,-13292,13541,-10226,-2882,2,2,2,0,2,2,1,0,-145,989,-9218,53,3165,377
'2017-08-03 16:25:03.818,0,0,0,0,0,0,0,0,-32129,-5745,-4702,11478,-18191,738,2,2,2,0,2,2,1,0,47,1055,-9302,113,3499,363
'2017-08-03 16:25:03.828,0,0,0,1,0,0,0,1,6464,-2049,-13219,2789,-18694,5727,2,2,2,0,2,2,1,0,147,865,-9448,93,3905,335
'2017-08-03 16:25:03.838,0,0,0,2,0,0,0,2,9316,-5708,-11081,-103,-15064,4697,2,2,2,0,2,2,1,0,278,1015,-9657,34,4398,271
'2017-08-03 16:25:03.848,0,0,0,2,0,0,0,2,-5660,-3395,-32164,13432,-13465,-819,2,2,2,0,2,2,1,0,130,1292,-9669,-50,4886,315
'2017-08-03 16:25:03.858,0,0,0,2,0,0,0,2,-2284,-690,-12190,3044,2424,-2105,2,2,2,0,2,2,1,0,269,1312,-9846,-303,5385,363
'2017-08-03 16:25:03.868,0,0,0,2,0,0,0,2,165,1230,-13192,2431,263,1420,2,2,2,0,2,2,1,0,153,1188,-9890,-535,5828,428
'2017-08-03 16:25:03.878,0,0,0,2,0,0,0,2,3252,-1477,-7803,1254,-2205,346,2,2,2,0,2,2,0,0,345,1196,-10044,-507,6307,522
'2017-08-03 16:25:03.888,0,0,0,2,0,0,0,2,-430,-392,-8991,-141,-1102,-255,2,2,2,0,2,2,0,0,616,1564,-10159,-356,6920,545
'2017-08-03 16:25:03.898,0,0,0,2,0,0,0,2,846,394,-8170,-269,161,440,2,2,2,0,2,2,0,0,596,1193,-10166,-330,7651,828
'2017-08-03 16:25:03.908,0,0,0,2,0,0,0,2,1028,-229,-8949,269,194,57,2,2,2,0,2,2,0,0,1237,1332,-10847,133,8698,864
'2017-08-03 16:25:03.918,0,0,0,2,0,0,1,2,881,-196,-9267,-196,173,89,2,2,2,0,2,2,0,0,811,1760,-10517,385,9261,864
'2017-08-03 16:25:03.928,0,0,0,2,0,0,1,2,1219,-112,-8934,-516,-98,12,2,2,2,0,2,2,0,0,919,1678,-10652,563,9992,1046
'2017-08-03 16:25:03.938,0,0,0,2,0,0,1,2,1135,-32,-9022,-628,-550,-44,2,2,2,0,2,2,0,0,1120,2045,-11000,843,10885,1309
'2017-08-03 16:25:03.948,0,0,0,2,0,0,1,2,1121,-54,-8881,-646,-928,-38,2,2,2,0,2,1,0,0,1142,2349,-11150,1201,11666,1593
'2017-08-03 16:25:03.958,0,0,0,2,0,0,1,2,1034,-148,-8656,-652,-1175,-7,2,2,2,0,2,1,0,0,1112,2160,-11069,1507,12513,2064
'2017-08-03 16:25:03.968,0,0,0,2,0,0,1,2,1014,-129,-8735,-803,-1311,53,2,2,2,0,2,0,0,0,1271,3009,-11751,2357,13731,2508
'2017-08-03 16:25:03.978,0,0,0,2,0,0,1,2,1088,8,-8789,-907,-1574,72,2,2,2,0,2,0,0,0,1413,2387,-11703,2944,15039,3157
'2017-08-03 16:25:03.988,0,0,0,2,0,0,1,2,1028,80,-8815,-939,-1883,24,2,2,2,0,2,0,0,0,1630,2941,-11825,3797,16501,3651
'2017-08-03 16:25:03.998,0,0,0,2,0,0,1,2,1023,182,-8717,-884,-2153,-52,2,2,2,0,2,0,0,0,1798,3262,-12186,4453,18048,4326
'2017-08-03 16:25:04.008,0,0,0,2,0,0,1,2,924,18,-8711,-734,-2388,-90,2,2,2,0,2,0,0,0,2604,2923,-13002,4725,19614,5063
'2017-08-03 16:25:04.018,0,0,1,2,0,0,1,2,858,-13,-8579,-745,-2578,-42,2,2,2,0,2,0,0,0,3061,3622,-14982,5201,21217,5585
'2017-08-03 16:25:04.028,0,0,1,2,0,0,1,1,890,31,-8662,-800,-2766,-33,2,2,2,0,2,0,0,0,3503,3706,-16530,4600,22925,6429
'2017-08-03 16:25:04.038,0,0,1,1,0,0,1,1,795,-6,-8666,-801,-3039,-21,2,1,2,0,2,0,0,0,4040,2576,-18317,3384,24009,6799
'2017-08-03 16:25:04.048,0,0,1,1,0,0,1,1,748,19,-8712,-770,-3254,8,2,1,2,0,2,0,0,0,7730,3503,-20687,3847,25380,6501
'2017-08-03 16:25:04.058,1,0,1,1,0,0,1,0,494,-519,-9011,-660,-3628,151,2,0,2,0,2,0,0,0,6427,8457,-21021,-1219,24849,6896
'2017-08-03 16:25:04.068,1,0,2,0,0,0,1,0,711,-385,-9056,-1199,-4101,388,2,0,2,0,2,0,0,0,3365,4006,-19014,-3340,24642,7696
'2017-08-03 16:25:04.078,1,1,2,0,0,1,1,0,486,387,-9240,-2190,-4596,299,2,0,2,0,2,0,0,0,3568,3339,-21973,-2689,24753,9369
'2017-08-03 16:25:04.088,1,1,2,0,0,1,1,0,485,184,-9423,-2515,-5334,20,2,0,2,0,1,0,0,0,155,1282,-11300,59,25807,9902
'2017-08-03 16:25:04.098,1,1,2,0,0,1,1,0,408,496,-10145,-1906,-5504,-15,2,0,2,0,0,0,0,0,-5526,11216,-16330,-567,24700,10165
'2017-08-03 16:25:04.108,1,2,2,0,1,1,1,0,314,855,-9258,-1569,-5964,-192,1,0,2,0,0,0,0,0,-956,6649,-13900,-2632,20869,12796
'2017-08-03 16:25:04.118,1,2,2,0,1,1,1,0,104,762,-9100,-1260,-6199,-576,0,0,1,0,0,0,0,0,-9462,2683,-2186,-19,16608,13657
'2017-08-03 16:25:04.128,1,2,2,0,1,1,1,0,-82,712,-8887,-899,-6359,-856,0,0,1,0,0,0,0,0,239,2508,-5969,2385,12398,10455
'2017-08-03 16:25:04.138,2,2,2,0,1,1,1,0,-441,611,-8393,-747,-6048,-1056,0,0,1,0,0,0,0,0,-8365,3077,-10484,139,281,6253
'2017-08-03 16:25:04.148,2,2,2,0,1,2,0,0,-604,758,-9236,-1205,-5780,-1022,0,0,1,0,0,0,0,0,-5889,498,-9537,3037,-8489,-7
'2017-08-03 16:25:04.158,2,2,2,0,1,2,0,0,-305,754,-9384,-1086,-6172,-1284,0,0,1,0,0,0,0,0,-3948,2043,-9839,4901,-13495,-3809
'2017-08-03 16:25:04.168,2,2,2,0,1,2,0,0,-613,806,-9374,-724,-6636,-1395,0,0,0,0,0,0,0,0,-4024,3504,-8070,4939,-14534,-6424
'2017-08-03 16:25:04.178,2,2,2,0,1,2,0,0,-646,657,-9506,-394,-7118,-1645,0,0,0,0,0,0,0,0,-3753,5056,-7049,3164,-14481,-7367
'2017-08-03 16:25:04.188,2,2,2,0,2,2,0,0,-815,928,-10070,-107,-7600,-1714,0,0,0,0,0,0,0,0,-3563,5368,-6562,370,-14575,-7192
'2017-08-03 16:25:04.198,2,2,2,0,2,2,0,0,-855,1326,-10087,505,-8333,-1940,0,0,0,0,0,0,0,0,-3626,4199,-6332,-2169,-15190,-6512
'2017-08-03 16:25:04.208,2,2,2,0,2,2,0,0,-1077,1570,-10255,994,-9097,-2323,0,0,0,0,0,0,0,0,-3875,2426,-6260,-3304,-16446,-5684
'2017-08-03 16:25:04.218,2,2,2,0,2,2,0,0,-1454,1495,-11148,1456,-9813,-2630,0,0,0,0,0,0,0,0,-4054,1098,-6623,-3153,-18192,-5078
'2017-08-03 16:25:04.228,2,2,2,0,2,1,0,0,-1352,1935,-10893,1897,-10751,-3020,0,0,0,0,0,0,0,0,-3989,477,-6811,-2412,-20116,-4674
